gene_combination_unordered,Type,LN_mean,Geo_mean,50_percentile,60_percentile,70_percentile,80_percentile,90_percentile,95_percentile,96_percentile,97_percentile,98_percentile,99_percentile,LN_mean_relative,Geo_mean_relative,50_percentile_relative,60_percentile_relative,70_percentile_relative,80_percentile_relative,90_percentile_relative,95_percentile_relative,96_percentile_relative,97_percentile_relative,98_percentile_relative,99_percentile_relative,Bootstrap_id,70_percentile_relative_95P,70_percentile_relative_5P,70_percentile_relative_fraction_greater_than_one,70_percentile_relative_bootstrap_median,70_percentile_relative_bootstrap_mean,70_percentile_relative_97.5P,70_percentile_relative_2.5P,LN_mean_relative_95P,LN_mean_relative_5P,LN_mean_relative_fraction_greater_than_one,LN_mean_relative_bootstrap_median,LN_mean_relative_bootstrap_mean,LN_mean_relative_97.5P,LN_mean_relative_2.5P,90_percentile_relative_95P,90_percentile_relative_5P,90_percentile_relative_fraction_greater_than_one,90_percentile_relative_bootstrap_median,90_percentile_relative_bootstrap_mean,90_percentile_relative_97.5P,90_percentile_relative_2.5P,60_percentile_relative_95P,60_percentile_relative_5P,60_percentile_relative_fraction_greater_than_one,60_percentile_relative_bootstrap_median,60_percentile_relative_bootstrap_mean,60_percentile_relative_97.5P,60_percentile_relative_2.5P,98_percentile_relative_95P,98_percentile_relative_5P,98_percentile_relative_fraction_greater_than_one,98_percentile_relative_bootstrap_median,98_percentile_relative_bootstrap_mean,98_percentile_relative_97.5P,98_percentile_relative_2.5P,50_percentile_relative_95P,50_percentile_relative_5P,50_percentile_relative_fraction_greater_than_one,50_percentile_relative_bootstrap_median,50_percentile_relative_bootstrap_mean,50_percentile_relative_97.5P,50_percentile_relative_2.5P,Geo_mean_relative_95P,Geo_mean_relative_5P,Geo_mean_relative_fraction_greater_than_one,Geo_mean_relative_bootstrap_median,Geo_mean_relative_bootstrap_mean,Geo_mean_relative_97.5P,Geo_mean_relative_2.5P,96_percentile_relative_95P,96_percentile_relative_5P,96_percentile_relative_fraction_greater_than_one,96_percentile_relative_bootstrap_median,96_percentile_relative_bootstrap_mean,96_percentile_relative_97.5P,96_percentile_relative_2.5P,95_percentile_relative_95P,95_percentile_relative_5P,95_percentile_relative_fraction_greater_than_one,95_percentile_relative_bootstrap_median,95_percentile_relative_bootstrap_mean,95_percentile_relative_97.5P,95_percentile_relative_2.5P,99_percentile_relative_95P,99_percentile_relative_5P,99_percentile_relative_fraction_greater_than_one,99_percentile_relative_bootstrap_median,99_percentile_relative_bootstrap_mean,99_percentile_relative_97.5P,99_percentile_relative_2.5P,97_percentile_relative_95P,97_percentile_relative_5P,97_percentile_relative_fraction_greater_than_one,97_percentile_relative_bootstrap_median,97_percentile_relative_bootstrap_mean,97_percentile_relative_97.5P,97_percentile_relative_2.5P,80_percentile_relative_95P,80_percentile_relative_5P,80_percentile_relative_fraction_greater_than_one,80_percentile_relative_bootstrap_median,80_percentile_relative_bootstrap_mean,80_percentile_relative_97.5P,80_percentile_relative_2.5P,70_percentile_relative_pvalue,70_percentile_relative_pvalue_FDR,70_percentile_relative_pvalue_twoside,70_percentile_relative_pvalue_twoside_FDR,LN_mean_relative_pvalue,LN_mean_relative_pvalue_FDR,LN_mean_relative_pvalue_twoside,LN_mean_relative_pvalue_twoside_FDR,90_percentile_relative_pvalue,90_percentile_relative_pvalue_FDR,90_percentile_relative_pvalue_twoside,90_percentile_relative_pvalue_twoside_FDR,60_percentile_relative_pvalue,60_percentile_relative_pvalue_FDR,60_percentile_relative_pvalue_twoside,60_percentile_relative_pvalue_twoside_FDR,98_percentile_relative_pvalue,98_percentile_relative_pvalue_FDR,98_percentile_relative_pvalue_twoside,98_percentile_relative_pvalue_twoside_FDR,50_percentile_relative_pvalue,50_percentile_relative_pvalue_FDR,50_percentile_relative_pvalue_twoside,50_percentile_relative_pvalue_twoside_FDR,Geo_mean_relative_pvalue,Geo_mean_relative_pvalue_FDR,Geo_mean_relative_pvalue_twoside,Geo_mean_relative_pvalue_twoside_FDR,96_percentile_relative_pvalue,96_percentile_relative_pvalue_FDR,96_percentile_relative_pvalue_twoside,96_percentile_relative_pvalue_twoside_FDR,95_percentile_relative_pvalue,95_percentile_relative_pvalue_FDR,95_percentile_relative_pvalue_twoside,95_percentile_relative_pvalue_twoside_FDR,99_percentile_relative_pvalue,99_percentile_relative_pvalue_FDR,99_percentile_relative_pvalue_twoside,99_percentile_relative_pvalue_twoside_FDR,97_percentile_relative_pvalue,97_percentile_relative_pvalue_FDR,97_percentile_relative_pvalue_twoside,97_percentile_relative_pvalue_twoside_FDR,80_percentile_relative_pvalue,80_percentile_relative_pvalue_FDR,80_percentile_relative_pvalue_twoside,80_percentile_relative_pvalue_twoside_FDR
Lkb1_Rb1_Tsc2,Experiment,3819.370653017558,568.2303690299372,245.48802109378553,384.8785706657196,1052.559896076302,3758.2411963870395,12693.469810106595,36378.10090957424,43382.90881978547,53596.32036243359,76427.12106240855,115072.08289421062,10.267631169603884,2.333666273365302,1.3846153846153846,1.7647809726348223,3.724892521114469,8.519267306560234,13.29610740061499,20.45611870219306,21.072971417159486,20.509026286311343,23.55232089460299,23.795827816790545,Real,4.7720333188988775,2.168497311592721,1.0,3.422169764654215,3.423102876614126,5.010054381765097,1.9589105407875345,12.033618543370075,7.264794677404605,1.0,9.26290914978981,9.474843252306565,12.52036553470688,6.621073646340389,15.81803114576859,10.121815544422835,1.0,12.67952709306104,12.718620312738935,16.5980614825273,9.89232799860457,2.0857114593210184,1.4389753003066128,1.0,1.7498447999578008,1.7778869174302638,2.0859935636723677,1.3663541518185982,26.113196453258357,16.182602760863144,1.0,20.93932889242607,21.495371198402445,26.246043134983136,16.13139046729126,1.498913626382707,1.1945242400763332,1.0,1.3211058433208673,1.3363398467388623,1.5361579945178552,1.1721495511382365,2.546786065410704,1.9673811426807548,1.0,2.2244362577798684,2.227175043787371,2.5695826616967,1.9089236671188208,24.68276179772392,15.935761601753782,1.0,19.660983288363855,20.286388169723494,24.715637414254797,15.78918877410225,23.504118807039582,13.11584299313767,1.0,20.615639537720583,19.19664926018612,24.05223234498435,12.20336024040921,28.485223266761835,16.066858770931194,1.0,21.992103203862918,22.267214240868075,28.9579617973406,15.842344233403638,23.36612967473051,17.139488284300715,1.0,21.496337547397136,20.53800277347911,23.44794600731014,16.90762044001322,9.938188675768089,4.984874916928586,1.0,8.165166576521077,7.738447476904371,10.191822858313985,4.5362729092667715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lkb1_Rbm10_Safe,Experiment,799.2840161014624,322.00746192388164,194.03467747953928,254.62261291300393,409.1097487797785,943.3729031059295,2738.292014310789,6328.615108015095,7718.397653313778,9278.556947804698,12822.831741793436,17259.51615408771,2.1487187871137,1.3224529955105828,1.0944053334660064,1.1675192559933656,1.4477939442928829,2.138459324816973,2.868295687561639,3.558704237800859,3.749162459580699,3.5505080769489386,3.951574307157376,3.5691061139595397,Real,1.6099994459871345,1.3032160285893761,1.0,1.412788969278902,1.43092001496288,1.6272135934318317,1.2986668378240998,2.348470648007733,1.9198421029852821,1.0,2.088202549091956,2.1412288543688365,2.3491825272155165,1.8776966079211117,3.396561054915999,2.47089509655284,1.0,2.666579064768368,2.8142162996716276,3.4595258714992827,2.4531443892984828,1.2093893996148142,1.1099090309497375,1.0,1.1420396497279564,1.1497983778989402,1.2096172408285824,1.1086479398984381,4.078964041804437,3.026823418867134,1.0,3.676649416461278,3.634619674034142,4.141342880545169,2.942129496579433,1.126622941449506,1.0192591504761872,1.0,1.057639634554561,1.0646479641230626,1.1308065910084044,1.0157015461277061,1.3816757113431586,1.2498787579742638,1.0,1.3031118132273036,1.309079631898189,1.383677955980827,1.2416927801294106,4.267825302957919,3.1733586056955483,1.0,3.6343968682668066,3.6487975716501593,4.344610479342804,3.168639754258898,3.984703955407072,3.254558355359667,1.0,3.6513043263043263,3.6238411922448135,4.034963738811453,3.239281992199227,4.516331804862193,2.7647065053388524,1.0,3.5977803578429643,3.6337957089709505,4.624799737336546,2.7576953838373166,4.173877851139243,3.085977630854563,1.0,3.5325148494494076,3.580255334895578,4.1918504458323,2.9935952331038944,2.4336010040400398,1.775622060777803,1.0,2.0346738629436625,2.080430421305964,2.451929882793523,1.6999271967514151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lkb1_Rbm10_Tet2,Experiment,831.6639516763157,328.06163350465664,192.72583514528563,252.3071327908351,409.1467018229759,940.8704964430505,2891.7853895119733,6203.206828656309,7946.051473633403,10833.410500127648,13049.158271599248,17605.1554598465,2.2357659124078793,1.34731688311895,1.0870231271002173,1.1569021014579763,1.4479247170068648,2.132786812022616,3.029076343480708,3.488184705866581,3.859743851633753,4.1454842275562305,4.021320687537132,3.6405810816466415,Real,1.785441709845914,1.1977918587084393,1.0,1.4723761679692045,1.497109420121537,1.7860432427103814,1.168443203301961,2.614327327835079,2.000232005908878,1.0,2.4001946299421095,2.3363025484227897,2.614984121614517,1.9782336094681565,3.8672994078121365,2.635071158278877,1.0,3.3097419629318257,3.273268014581936,3.9650018087205634,2.548130974643081,1.2973654589309023,1.08421107728719,1.0,1.1784305814429241,1.1859958812896507,1.320818886155646,1.0684213281172792,5.040018845934052,3.3477879067492116,1.0,4.249845434297141,4.187094885671534,5.092433443900266,3.287550302274017,1.1439913796506098,1.0274704214478902,0.9,1.1032926090190354,1.0972430748613582,1.1458584468360635,1.007345909703558,1.4563234248092904,1.2588069838895544,1.0,1.3934735280159307,1.3756787799055135,1.4589668559012905,1.2414577970237508,4.911778178910966,3.4005918477193617,1.0,4.081286089278766,4.101572247811783,5.021453531418302,3.387260966423481,4.71051175864376,3.261410127978803,1.0,4.015220034129278,3.917222585721747,4.902721947453224,3.2179308529014414,4.6385970104731795,2.863716086662041,1.0,3.7489077486307645,3.792028293766522,4.7795361281920945,2.7262161603116226,5.264115141115522,3.6317101505748166,1.0,3.9428488538862427,4.197839123348148,5.3265429673139275,3.61933282130928,2.879892673701195,1.6908153106932893,1.0,2.2066356517271792,2.2740549677669604,2.9065753784542796,1.6452541163522219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.1123529411764706,0.19999999999999996,0.2247058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lkb1_Rbm10_Trp53,Experiment,1122.3915721717383,402.51664447515225,237.9235760634463,320.83600696672477,517.3386346876723,1280.9497219815128,3683.9517688281676,8713.646136628786,10298.155260438998,14820.404345566893,17814.852985753267,26416.027854530443,3.017330271893428,1.6530962948767454,1.3419499750429815,1.4711270608068696,1.8308039460891516,2.9036861972338093,3.8588517647101526,4.89985390229296,5.002263272713734,5.671136754194762,5.489950797283299,5.462586881370984,Real,2.1757654675769533,1.429363435884457,1.0,1.7778794517894538,1.7666736262202813,2.1875585644203985,1.420629738175963,3.315191319751343,2.5672859585423375,1.0,2.874924846344621,2.894329099326261,3.3684369467632846,2.5294117871936237,4.583529776674938,3.022684375479822,1.0,3.8202753060086625,3.8463347972128474,4.626442307692308,2.916227286561957,1.6055017305702484,1.2886211407639978,1.0,1.461739966250808,1.4374483157677127,1.6213888021671683,1.2871677132391417,7.694128980052038,4.414903343146487,1.0,5.254525439229873,5.582510164301772,8.025700755949872,4.390859890615846,1.4167336781444773,1.2369046315994485,1.0,1.3325677902574022,1.329061808436888,1.417702569604408,1.2256722794216603,1.7556845104355903,1.5136345092105983,1.0,1.588783149960447,1.61205854212271,1.7788899370020612,1.507727763296598,6.678240970642572,4.0073057475011185,1.0,4.840857917372597,5.059060366474103,7.138799972500776,3.9570958780752,5.8106426038227905,3.821612950248277,1.0,4.880636326021236,4.8238534145949385,6.035982251843438,3.6452587368189753,6.785684998709592,4.102169032170667,1.0,5.4707879470971275,5.481468505261607,6.883157303307253,4.085996258915108,7.338369124973636,4.465676856985209,1.0,5.24934589073292,5.554408326447307,7.404923744243313,4.379305561609293,3.363028898383719,2.085376083322351,1.0,2.628778089177484,2.666051531638346,3.496011346852023,2.0774747374707836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lkb1_Rbm10_Tsc2,Experiment,1356.5982628625463,393.98045655967326,209.48675744426157,282.574568288854,545.0799575301141,1617.5607707780632,5638.645103270946,11806.76505637547,14130.153508387622,15486.937870574651,21123.842698689146,30016.14129398809,3.6469491635730833,1.618039010142968,1.181559026538826,1.295687158170704,1.9289774052593485,3.666723839893953,5.906346492221475,6.639175257731959,6.86363199478519,5.926190711120383,6.509672415377048,6.20705658567802,Real,2.249036352367379,1.7306753890799822,1.0,2.043534649947393,1.9947713842408052,2.3042946722182966,1.6888999819091188,4.312580609154487,3.260411425312996,1.0,3.5896451340186677,3.665754104427765,4.442635760520742,3.2492805423643096,7.397780169825095,5.418761277777163,1.0,5.606785577521377,5.9963304136221485,7.475485829593399,5.418274545649308,1.418564417134403,1.2006794538660184,1.0,1.2856078181675885,1.2979682706870195,1.4324526577103653,1.1934928188108078,8.139959004218646,4.939937597625855,1.0,5.894852636676512,6.148423640740728,8.192920431310098,4.856043510334382,1.213385565779392,1.095940036293309,1.0,1.1638954075808572,1.1583195045421455,1.218770049624416,1.086521327401207,1.7175339803560599,1.5223293167499063,1.0,1.6081093898426966,1.6117069723346529,1.739472423080509,1.510505149954941,8.274006520974297,5.32156868708751,1.0,6.218882309059305,6.374829048026916,8.307558759953414,5.312630765502839,8.00762746959369,5.601606975735285,1.0,6.24253673046402,6.447603840277031,8.148125089804118,5.533652248963772,6.98608073683429,4.404095023886473,1.0,5.506227670094505,5.567977471038854,7.1745440792303805,4.403183693983431,8.714531676172175,5.207209943835558,1.0,5.873685021219893,6.391431901249369,8.857265838086088,5.200521271477251,4.154144095677732,3.3026900387075093,1.0,3.601500255621416,3.6792621703253703,4.248304924551195,3.2270922439481184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lkb1_Safe_Safe,Experiment,657.1447098311427,302.95517864395947,197.75423921443834,263.8654157094444,394.1699514162618,793.1787206473417,1964.2941840390695,4329.956241242798,5664.101306912472,6454.971132427164,8705.729008790526,14508.295902465858,1.7666050558019835,1.2442071407582938,1.1153846153846154,1.2099002139166923,1.3949236614008822,1.7979957086219638,2.0575513888717816,2.4348192080266844,2.7513011043193676,2.470042192021828,2.682818878772859,3.000179561601509,Real,1.7289420999854133,1.2279514218796856,1.0,1.3784581728796406,1.4245244948505582,1.7766715900405843,1.1911370950157278,2.092405675534285,1.5792660082175207,1.0,1.7733052889542051,1.7976636643874742,2.153594164284755,1.5466013728382018,2.6507438210925143,1.6605834636776156,1.0,1.9101895127400939,2.027584522655426,2.8357526950991545,1.6070354451589377,1.3457104830068891,1.1313906210643505,1.0,1.2300970193018688,1.2377921382029162,1.3557233419150538,1.12333884645053,3.7864308862576754,2.3183837043272764,1.0,2.7242264715568716,2.91708044497395,3.78898388402526,2.245695192920872,1.22697558950602,1.0383805316965944,1.0,1.0928554709598577,1.1139053832186856,1.2270696230685307,1.0299771913381368,1.3579666608766439,1.1721764709130742,1.0,1.2385639667967698,1.2536413438288003,1.3706399380214285,1.1574512338737353,3.3047655251657404,2.1964211069015023,1.0,2.7297341270285207,2.720387810619228,3.404589855205944,2.1249641165430284,3.022737654883911,2.176243498159649,1.0,2.6935108827665903,2.6402377583058554,3.047083113156241,2.1629339620082915,3.6239380527538825,2.4320158776309406,1.0,2.971295698111965,3.064930898770507,3.6385879299317865,2.3350241033595043,2.8500836546551307,2.4414052614463424,1.0,2.65064229342354,2.6524268849298944,2.8698121419729157,2.3864662274880093,2.1187442014856654,1.5327013476367997,1.0,1.7664598820778514,1.7824274391029682,2.150420801584892,1.5306856391668553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lkb1_Safe_Shp2,Experiment,288.0872305680567,160.44444371667728,118.60051393556039,141.7755091026011,179.33390264730997,273.3914408344674,660.9322918596341,2089.856408990836,2593.8769324037567,3224.2461553666353,4641.488675660208,6953.807009486287,0.7744661874616551,0.6589295600122013,0.6689373089847491,0.6500822335135805,0.634642755479647,0.6197299859395758,0.6923108392398272,1.1751671941072694,1.2599591853841945,1.2337815116184983,1.4303539005289596,1.4379820900700138,Real,0.6677820890759834,0.5883008844359212,0.0,0.6200161497014475,0.6272575056812931,0.6698877619997746,0.5872009931333758,0.8486282608277596,0.6957803247625154,0.0,0.7391605137795582,0.7614782524891177,0.859116731200321,0.6955570024955088,0.7566009283010389,0.5531196146470863,0.0,0.6833373818364298,0.67450407700402,0.7648820259718867,0.5330845402963822,0.6947796369550423,0.6226034404364958,0.0,0.649088281650766,0.6546197251626478,0.6991518118275454,0.6216230297059715,1.5945862027316453,1.0255426896701578,0.9,1.4335371849532832,1.3624450145963891,1.6141662547095696,1.010558955454548,0.7101606210261578,0.6344628195461387,0.0,0.653039463824903,0.6618262159107166,0.710358294437152,0.6336852126662533,0.6875522856541625,0.6230252498847858,0.0,0.6462182271939744,0.6537014019118366,0.6894177121357681,0.6212937455155684,1.5311106284762308,0.9215122237074301,0.8,1.2222627548600966,1.2185667275242917,1.5823918398701313,0.9035698485363689,1.4519320305607248,0.8784570984901425,0.7,1.1453060841883584,1.1610611756653684,1.4782341179036125,0.8639131500034499,1.87794584184599,1.1358679432076102,1.0,1.3354508683051554,1.4248389222229334,1.9395618061772526,1.1277800263405333,1.5959150496903176,0.9867671947389277,0.8,1.3716515640683284,1.2991459236708596,1.643517472615576,0.9850542667782041,0.6679030849669391,0.5449114972789494,0.0,0.591627999654052,0.6026764062434455,0.6679035400575316,0.5404723362685497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.11104651162790699,0.19999999999999996,0.22209302325581398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.21222222222222215,0.3999999999999999,0.4244444444444443,0.30000000000000004,0.3064171122994653,0.6000000000000001,0.6128342245989306,0.0,0.0,0.0,0.0,0.19999999999999996,0.2087431693989071,0.3999999999999999,0.4174863387978142,0.0,0.0,0.0,0.0
Lkb1_Safe_Skp2,Experiment,459.76575950975314,228.49088587435628,151.39135867736817,192.50160418003486,259.2511963863461,458.5078257306525,1364.9544487277753,2806.1182519798185,3529.8449788607563,4405.500168216139,7722.194172284193,13182.539496811667,1.2359903428930816,0.938389609563886,0.8538860812374532,0.8826762364841217,0.9174611783227916,1.0393560512572524,1.4297572861268988,1.5779352582911257,1.7145996976720121,1.6857970499337338,2.3797258437558466,2.726025567318145,Real,0.9422993751227794,0.8307682061173521,0.0,0.8967453094951072,0.8963323122378346,0.9434165868584454,0.8241772870400224,1.3945183626053372,1.1764428495929131,1.0,1.2471494979078968,1.2638616393039814,1.4058477473827204,1.1713426809426057,1.6502292293319727,1.2440117013538345,1.0,1.5106965887365749,1.4853300589484253,1.6633499087836334,1.2211728550750034,0.9511870835129631,0.8679810816296099,0.0,0.8908713462494962,0.9020355682626505,0.9562641461781535,0.8676052968830578,3.0536553682429184,1.8153089134980178,1.0,2.3157820339273427,2.3710125300858396,3.1305528089823658,1.7419167678336567,0.9290946926195314,0.8193002313490385,0.0,0.8611336464560204,0.8672498139439833,0.9312140129764325,0.8187410247654283,0.9966498291323633,0.90348368161782,0.1,0.9424957227759798,0.9459043061549506,1.0054971810488782,0.9001577074914977,2.3731023700603577,1.4941139350428088,1.0,1.7703515740607199,1.8394493742261446,2.3877195897138375,1.4654557719620538,2.104607261145439,1.4551091322768437,1.0,1.760251600134294,1.7885850642510253,2.1395083708779357,1.4409380256428752,3.8065216157013433,1.8598967530919277,1.0,2.537386472482921,2.724256374414874,3.9421316548870404,1.8385512522311025,2.504499587279297,1.553496710603803,1.0,1.832189393794636,1.9348553260370491,2.5787484459837695,1.5267483553019014,1.131110671640132,0.9050285664979877,0.8,1.0511249045586681,1.0375220451249798,1.1362267709263167,0.8974949499775204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10437158469945355,0.2,0.2087431693989071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.2098901098901099,0.3999999999999999,0.4197802197802198
Lkb1_Safe_Sos2,Experiment,382.0437816591526,215.47158423052394,153.71477369769426,192.72583514528563,254.37677689660333,396.757920988494,1036.6777811458016,2133.794387845839,2776.7798344735734,3336.149849711592,5359.401532854166,8721.030167560966,1.0270500030201763,0.8849206173999346,0.8669907376995334,0.8837044011342492,0.9002111493507574,0.8993799514904764,1.0858952929459142,1.1998743802582608,1.3488031041597597,1.2766022835173225,1.6515909921784842,1.803427269523749,Real,0.9321697882125284,0.8266075734414707,0.0,0.8848545930231013,0.8776271950816771,0.9416111478531909,0.8211322106270672,1.08470148526087,1.0036446938624826,1.0,1.0726858789879903,1.051746579400488,1.086740797587279,1.0033149472352867,1.229385910270594,0.9856578458044305,0.9,1.1252195690559905,1.1183674960463006,1.2343510747934165,0.9693820663972097,0.9243111982867616,0.8735532862091839,0.0,0.8990613039662618,0.8983534726738263,0.9270911585378437,0.8722970981554067,2.519876121171633,1.512221099422057,1.0,1.7362495785523238,1.8597177746391569,2.644040178103461,1.4715983240000823,0.8817834802525619,0.8454816191193477,0.0,0.8601442180276214,0.8612739197753652,0.8867807632062928,0.8422462827454862,0.9140137659491487,0.8626423423734323,0.0,0.8874684374164847,0.8878425804241588,0.9153839749781895,0.8588484067138148,1.678349457701227,1.2533814883440684,1.0,1.3125676331348326,1.386028173504091,1.7686130080237736,1.2489447491870165,1.5504054561504892,1.1091625411467068,1.0,1.2335446268743904,1.2756364863003333,1.5576489667213123,1.1043626575143626,2.85929472220205,1.6225422607296698,1.0,1.9196568053700407,2.1186175283044593,2.898767463222245,1.5972115326233816,2.056435491725942,1.2739865070646275,1.0,1.4414431045490295,1.5246846558632305,2.1866998887201143,1.2738982155666847,1.0114570006835801,0.8109048931740749,0.1,0.8991704821485302,0.9057717374142509,1.0318918461713744,0.8038342018181078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.10611111111111111,0.19999999999999996,0.21222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10730337078651686,0.2,0.21460674157303372
Lkb1_Safe_Tet2,Experiment,688.2404056216839,296.39793310581643,183.98302593468293,234.5440588285472,357.5029791914933,802.0075707366917,2345.9467749598234,4436.1375737764665,5546.961423556083,7188.707551029679,10469.899969687776,16557.444385620376,1.85019975355336,1.2172771778549325,1.0377114414064668,1.0754532047580936,1.2651633208054514,1.8180091484174268,2.4573233908948207,2.4945270511509006,2.694401152680975,2.750811830582509,3.226478250032744,3.423924254925694,Real,1.51512058184292,1.0982882754099585,1.0,1.3490265338059821,1.3244682795086884,1.5343623672583508,1.0650705419238229,2.1268903060525917,1.6513024775023808,1.0,1.9348087103363347,1.9150934225955172,2.131088047989719,1.6274981897187306,3.0022674257382267,2.0700304941149237,1.0,2.5053107401830372,2.5357911670959763,3.0216809908580404,2.023947459850877,1.1328929797245078,1.0270268317932496,1.0,1.0958176114924765,1.086490882397748,1.1398670131154247,1.0240087500435924,5.007359611419832,2.2469357403465864,1.0,3.3131572953036192,3.4669287350390663,5.090385620850968,2.1394061482533515,1.089267023917828,1.0,0.8,1.033664349479528,1.0398013079677495,1.0956074520674188,1.0,1.2984363135811168,1.1531419747078764,1.0,1.2304909994212112,1.226827751485801,1.3010826890734057,1.1501155943319692,3.241553861019789,2.097086016171363,1.0,2.733308245345476,2.7493046941285857,3.2457769305098942,1.9408616988640435,3.005409646010673,2.1340415662264043,1.0,2.6620263798229034,2.622625073535341,3.0393237475113386,2.0699459672859666,4.164496865860432,2.3557308314199905,1.0,3.4400642315163745,3.441441056251495,4.175616473253095,2.1763082773068043,3.8176997843367477,2.208434382210732,1.0,2.804845236397327,2.909125623290614,3.876525922666038,2.0785903143315494,2.1234366692162396,1.4915759830931867,1.0,1.8360094748928346,1.843053555614358,2.1331444155308628,1.4556325796736813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.21581920903954804,0.3999999999999999,0.4316384180790961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
