gene_combination_unordered,gene_a,gene_b,gene_c,ko_a_in_wt,ko_a_in_wt_bootstrap_median,ko_a_in_wt_bootstrap_mean,ko_a_in_wt_97.5P,ko_a_in_wt_2.5P,ko_a_in_wt_pvalue_twoside,ko_b_in_wt,ko_b_in_wt_bootstrap_median,ko_b_in_wt_bootstrap_mean,ko_b_in_wt_97.5P,ko_b_in_wt_2.5P,ko_b_in_wt_pvalue_twoside,ko_c_in_wt,ko_c_in_wt_bootstrap_median,ko_c_in_wt_bootstrap_mean,ko_c_in_wt_97.5P,ko_c_in_wt_2.5P,ko_c_in_wt_pvalue_twoside,ko_ab_in_wt,ko_ab_in_wt_bootstrap_median,ko_ab_in_wt_bootstrap_mean,ko_ab_in_wt_97.5P,ko_ab_in_wt_2.5P,ko_ab_in_wt_pvalue_twoside,ko_ac_in_wt,ko_ac_in_wt_bootstrap_median,ko_ac_in_wt_bootstrap_mean,ko_ac_in_wt_97.5P,ko_ac_in_wt_2.5P,ko_ac_in_wt_pvalue_twoside,ko_bc_in_wt,ko_bc_in_wt_bootstrap_median,ko_bc_in_wt_bootstrap_mean,ko_bc_in_wt_97.5P,ko_bc_in_wt_2.5P,ko_bc_in_wt_pvalue_twoside,observed_triple_ko,observed_triple_ko_bootstrap_median,observed_triple_ko_bootstrap_mean,observed_triple_ko_97.5P,observed_triple_ko_2.5P,observed_triple_ko_pvalue_twoside,expected_triple_ko_linear,expected_triple_ko_linear_bootstrap_median,expected_triple_ko_linear_bootstrap_mean,expected_triple_ko_linear_97.5P,expected_triple_ko_linear_2.5P,expected_triple_ko_linear_pvalue_twoside,expected_triple_ko,expected_triple_ko_bootstrap_median,expected_triple_ko_bootstrap_mean,expected_triple_ko_97.5P,expected_triple_ko_2.5P,expected_triple_ko_pvalue_twoside,epistasis,epistasis_bootstrap_median,epistasis_bootstrap_mean,epistasis_97.5P,epistasis_2.5P,epistasis_pvalue_twoside,epistasis_pvalue_twoside_FDR,Mouse_genotype
Arid1a_Keap1_Mga,Arid1a,Keap1,Mga,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.03846890196285916,0.029240236342468723,0.03568025330418043,0.3534810597046078,-0.24351536343003882,0.8380000000000001,0.1172197158587858,0.12092169307850732,0.11871158598570836,0.4089738907918326,-0.1831450711948408,0.43599999999999994,0.1520046329930998,0.14840168757685035,0.15096319417584356,0.3321230250124301,-0.020802605550660377,0.09600000000000009,-0.084534682897993,-0.08616963766763897,-0.08482589325769879,0.09562374825862649,-0.24152829794239125,0.288,-0.04041542382647024,-0.04312722879747136,-0.04575492466135418,0.11632003302826685,-0.2085817329878853,0.592,0.1882103953951325,0.1759369451907043,0.17896631741338698,0.40267137406834347,-0.012122240338401351,0.07800000000000007,0.26401045674734436,0.2771286199788871,0.26688541109406744,0.8018870540877125,-0.3039891199465257,0.3600000000000001,-0.23695593047870778,-0.24841760758184867,-0.24650303483727673,0.3226348355274108,-0.7577162605875433,0.366,0.4251663258738403,0.42920713398654897,0.42546935225066373,0.9371739867675217,-0.10971801400565509,0.1319999999999999,0.912,KT
Arid1a_Keap1_Rb1,Arid1a,Keap1,Rb1,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.03846890196285916,0.029240236342468723,0.03568025330418043,0.3534810597046078,-0.24351536343003882,0.8380000000000001,0.20449397022943375,0.18772565277296982,0.19150620221399867,0.525591429624765,-0.14527570501118667,0.256,0.1520046329930998,0.14840168757685035,0.15096319417584356,0.3321230250124301,-0.020802605550660377,0.09600000000000009,-0.016490434913995367,-0.023590811992571903,-0.02162980755156385,0.15157569635412743,-0.17354397550199063,0.788,0.050702358734152464,0.04657074809406615,0.04685113191706368,0.23853938261167437,-0.11675509877858294,0.6339999999999999,0.16072569953158908,0.15197886098562835,0.1584422651426854,0.40285159590444175,-0.04836191920430909,0.16599999999999993,0.3512847111179923,0.32043739381668157,0.3396800273223577,1.0578096039934606,-0.29629672212167546,0.3560000000000001,-0.16506815430473543,-0.15519417187070433,-0.16349550878101426,0.4650012032540939,-0.8184789661734417,0.662,0.32579385383632453,0.30536822272197195,0.32193777392369965,1.1213309278342325,-0.3770073341594306,0.46399999999999997,0.912,KT
Arid1a_Keap1_Rbm10,Arid1a,Keap1,Rbm10,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.03846890196285916,0.029240236342468723,0.03568025330418043,0.3534810597046078,-0.24351536343003882,0.8380000000000001,-0.040853022115509216,-0.03689192781867488,-0.040251086439985255,0.18115561012829814,-0.2821131136542363,0.738,0.1520046329930998,0.14840168757685035,0.15096319417584356,0.3321230250124301,-0.020802605550660377,0.09600000000000009,0.11039542273616913,0.10225426589898165,0.10622086427934634,0.33090721759774216,-0.11094894907676618,0.3899999999999999,0.014319819963666982,0.012674979443899864,0.014067559491953284,0.16400754352093921,-0.13157559319887316,0.8660000000000001,0.03519373342509078,0.03137126707775017,0.03702593389023083,0.23925554477805186,-0.13937208663473424,0.728,0.10593771877304932,0.10463902204343238,0.10792273866837378,0.7707605429800519,-0.503779400710264,0.742,0.17078215691988663,0.15952083637520886,0.16332887927876943,0.6709503248971476,-0.3160366888138653,0.546,-0.13558842349479586,-0.12772185268305197,-0.1263029453885386,0.35656348135848265,-0.626526457488041,0.594,0.912,KT
Arid1a_Keap1_Tet2,Arid1a,Keap1,Tet2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.03846890196285916,0.029240236342468723,0.03568025330418043,0.3534810597046078,-0.24351536343003882,0.8380000000000001,-0.0805222467724701,-0.08041276452490005,-0.0787744055896065,0.14871885701787574,-0.2874801953439888,0.456,0.1520046329930998,0.14840168757685035,0.15096319417584356,0.3321230250124301,-0.020802605550660377,0.09600000000000009,-0.012335660823089139,-0.011680740797015518,-0.011344516851605757,0.19318950646799876,-0.21854451391045415,0.91,-0.024061113396431088,-0.03132507928437624,-0.028903152324153168,0.1219619553544971,-0.17082475361594301,0.678,0.042302365539422834,0.03708421040943524,0.03997178369997627,0.2892934443527141,-0.19506717167808174,0.788,0.06626849411608844,0.05081520907762903,0.06939941951875256,0.6098452498144484,-0.3937310063562757,0.8280000000000001,0.04933936465749114,0.05821243242332659,0.041316105481332126,0.4663907481161851,-0.4120093033612669,0.8360000000000001,-0.007036999118068307,-0.008578295193507245,-0.001344321781355853,0.4655171339531537,-0.43123619068996843,0.988,0.9880000000000001,KT
Arid1a_Keap1_Trp53,Arid1a,Keap1,Trp53,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.03846890196285916,0.029240236342468723,0.03568025330418043,0.3534810597046078,-0.24351536343003882,0.8380000000000001,-0.15759607396434708,-0.16262216087103054,-0.15841032371816766,0.09346783650754542,-0.41127721869848893,0.24,0.1520046329930998,0.14840168757685035,0.15096319417584356,0.3321230250124301,-0.020802605550660377,0.09600000000000009,0.005359423261688729,-0.006463106952731923,-0.006547578892485154,0.1911359449685411,-0.2018343439560488,0.97,0.13394045232670082,0.13718152194728866,0.13904313216483832,0.3072232558078683,-0.014237304340758887,0.08400000000000007,0.0635832325896885,0.05620241762682772,0.05820740885636998,0.27815852963697607,-0.13112958269242167,0.6160000000000001,-0.010805333075788542,-0.020161507276856692,-0.01023649860980862,0.621883278994261,-0.5755468441570111,0.962,0.30210984165727794,0.29919809754238497,0.29369524605800534,0.9400372140069106,-0.3581665653089469,0.3720000000000001,-0.23852660906758943,-0.2483517614613595,-0.23548783720163544,0.4519444887697235,-0.8893294294248373,0.524,0.912,KT
Arid1a_Keap1_Tsc2,Arid1a,Keap1,Tsc2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.03846890196285916,0.029240236342468723,0.03568025330418043,0.3534810597046078,-0.24351536343003882,0.8380000000000001,0.12987473939800612,0.11769275063413796,0.11066100456441587,0.3356432340871192,-0.1285144300576055,0.3979999999999999,0.1520046329930998,0.14840168757685035,0.15096319417584356,0.3321230250124301,-0.020802605550660377,0.09600000000000009,-0.08040782917693957,-0.07824616408866045,-0.07939107927300935,0.08270277262767292,-0.23898863184251967,0.328,-0.03419138645594488,-0.038583313425460196,-0.035323565161905775,0.12329361050879713,-0.1842009027896915,0.634,0.016260638019589744,-0.006766466802022542,-0.0016306757436012939,0.25574349887641434,-0.21721477420332092,0.952,0.2766654802865647,0.24003613338219282,0.2588348296727749,0.8766434993583185,-0.315594483772702,0.4059999999999999,-0.23926006292634933,-0.21896920586482538,-0.22258627993184643,0.31908720134021706,-0.7557375709657148,0.434,0.2555207009459391,0.21958702500282026,0.22095560418824517,0.9055935043653962,-0.4375571054460517,0.5660000000000001,0.912,KT
Arid1a_Lkb1_Mga,Arid1a,Lkb1,Mga,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.08293357371168808,0.07177374055556404,0.07245641716975666,0.3308697460401925,-0.17045570309620578,0.53,0.1172197158587858,0.12092169307850732,0.11871158598570836,0.4089738907918326,-0.1831450711948408,0.43599999999999994,0.019245116104391887,0.016037908026999555,0.01887672034118104,0.23801745617576817,-0.17845946786540753,0.8859999999999999,-0.084534682897993,-0.08616963766763897,-0.08482589325769879,0.09562374825862649,-0.24152829794239125,0.288,0.13639697908768025,0.12202353554842357,0.12904258567599902,0.39002812011323856,-0.10400377813804709,0.32200000000000006,-0.04420947984801446,-0.04082526186336165,-0.044995704669585274,0.14017112689928843,-0.252844677183863,0.722,0.30847512849617326,0.3132507663388976,0.30366157495964363,0.835822297331372,-0.24745047973417433,0.32800000000000007,-0.23736771620209413,-0.24143109925045686,-0.24056816220016233,0.3403425842113135,-0.8445932846401869,0.422,0.19315823635407967,0.19166686883511275,0.1955724575305771,0.8930459265390481,-0.48542242107499317,0.5900000000000001,0.912,KT
Arid1a_Lkb1_Rb1,Arid1a,Lkb1,Rb1,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.08293357371168808,0.07177374055556404,0.07245641716975666,0.3308697460401925,-0.17045570309620578,0.53,0.20449397022943375,0.18772565277296982,0.19150620221399867,0.525591429624765,-0.14527570501118667,0.256,0.019245116104391887,0.016037908026999555,0.01887672034118104,0.23801745617576817,-0.17845946786540753,0.8859999999999999,-0.016490434913995367,-0.023590811992571903,-0.02162980755156385,0.15157569635412743,-0.17354397550199063,0.788,0.21764917574278575,0.19779648964726285,0.20036142971840915,0.46128212946765534,-0.07728046196839439,0.15399999999999991,0.0060523902215898154,-0.006550363154678028,-0.007749764676064053,0.20782991184229915,-0.22610753614248416,0.962,0.3957493828668212,0.3833274470821251,0.3764561911879339,1.0247053876969878,-0.23204671205859786,0.258,-0.17534552593363895,-0.18592568487420014,-0.1788478486799076,0.45180089770977117,-0.7908711653921311,0.564,0.18139791615522877,0.1698252925662856,0.17109808400384355,0.7992429098526065,-0.4680219548228127,0.6160000000000001,0.912,KT
Arid1a_Lkb1_Rbm10,Arid1a,Lkb1,Rbm10,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.08293357371168808,0.07177374055556404,0.07245641716975666,0.3308697460401925,-0.17045570309620578,0.53,-0.040853022115509216,-0.03689192781867488,-0.040251086439985255,0.18115561012829814,-0.2821131136542363,0.738,0.019245116104391887,0.016037908026999555,0.01887672034118104,0.23801745617576817,-0.17845946786540753,0.8859999999999999,0.11039542273616913,0.10225426589898165,0.10622086427934634,0.33090721759774216,-0.11094894907676618,0.3899999999999999,0.06938327632587075,0.06615498413741784,0.06729806490140311,0.22497490885461377,-0.08925181584959688,0.4079999999999999,-0.08473680885201787,-0.09027738498317284,-0.08967096263388578,0.0761450882507205,-0.25690328542213836,0.304,0.15040239052187826,0.14732090890307759,0.14469890253395,0.7266783036510798,-0.43954257763636856,0.6060000000000001,0.04862142464455352,0.036677865150583855,0.04769674698798046,0.5531663462300668,-0.40360461036664586,0.8700000000000001,-0.1333582334965714,-0.13073450481604032,-0.13736770962186626,0.37385657259236904,-0.6900111269686949,0.596,0.912,KT
Arid1a_Lkb1_Tet2,Arid1a,Lkb1,Tet2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.08293357371168808,0.07177374055556404,0.07245641716975666,0.3308697460401925,-0.17045570309620578,0.53,-0.0805222467724701,-0.08041276452490005,-0.0787744055896065,0.14871885701787574,-0.2874801953439888,0.456,0.019245116104391887,0.016037908026999555,0.01887672034118104,0.23801745617576817,-0.17845946786540753,0.8859999999999999,-0.012335660823089139,-0.011680740797015518,-0.011344516851605757,0.19318950646799876,-0.21854451391045415,0.91,0.08697341647551195,0.08082787028664734,0.08715309562796958,0.31108858191075117,-0.10271777874191716,0.43799999999999994,-0.016148776392412863,-0.01750625393284179,-0.01662867706269882,0.23092732545593136,-0.24457351544369033,0.872,0.11073316586491737,0.09741594723484519,0.1061755833843288,0.5626531157457936,-0.3177266059295176,0.6639999999999999,-0.016850294108102667,-0.0038549543543151543,-0.01149028426678393,0.4436944287685531,-0.4639474370410561,0.988,0.0007015177156898048,-0.010436779495084255,-0.0051383927959148855,0.5120288598847065,-0.51096778448854,0.966,0.9776385542168674,KT
Arid1a_Lkb1_Trp53,Arid1a,Lkb1,Trp53,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.08293357371168808,0.07177374055556404,0.07245641716975666,0.3308697460401925,-0.17045570309620578,0.53,-0.15759607396434708,-0.16262216087103054,-0.15841032371816766,0.09346783650754542,-0.41127721869848893,0.24,0.019245116104391887,0.016037908026999555,0.01887672034118104,0.23801745617576817,-0.17845946786540753,0.8859999999999999,0.005359423261688729,-0.006463106952731923,-0.006547578892485154,0.1911359449685411,-0.2018343439560488,0.97,-0.03422067707639337,-0.04354368304384869,-0.04220894059774862,0.13895850766281118,-0.21648794322280512,0.644,-0.029160412013791256,-0.03279180237137794,-0.03277797707425618,0.17821929524843097,-0.2310949458721558,0.704,0.033659338673040384,0.03022464693886527,0.026539665255767602,0.6041542160183652,-0.5555163806302256,0.938,-0.043275476383353134,-0.060785154298919244,-0.05641946440482033,0.6327973888621373,-0.7320063045650966,0.876,0.014115064369561878,0.022979556208158336,0.023641487330564162,0.717815028177,-0.6406389610901325,0.958,0.9776385542168674,KT
Arid1a_Lkb1_Tsc2,Arid1a,Lkb1,Tsc2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.08293357371168808,0.07177374055556404,0.07245641716975666,0.3308697460401925,-0.17045570309620578,0.53,0.12987473939800612,0.11769275063413796,0.11066100456441587,0.3356432340871192,-0.1285144300576055,0.3979999999999999,0.019245116104391887,0.016037908026999555,0.01887672034118104,0.23801745617576817,-0.17845946786540753,0.8859999999999999,-0.08040782917693957,-0.07824616408866045,-0.07939107927300935,0.08270277262767292,-0.23898863184251967,0.328,0.01833551829994026,0.009733655459450166,0.010502543181456893,0.21624551611734508,-0.1789902870502366,0.946,0.1963444360312612,0.18612354744689533,0.1877831302256185,0.4242594424309885,-0.048811940164785496,0.1259999999999999,0.3211301520353936,0.2956311763653311,0.29561099353835113,0.8669814505065724,-0.25788167795176903,0.31000000000000005,-0.363957346808001,-0.34975187827795406,-0.3456228092887226,0.190054642964244,-0.8765779987966472,0.23,0.5603017828392622,0.5339856812898869,0.5334059395143411,1.1112899594796113,-0.058624309355024724,0.08000000000000007,0.912,KT
Arid1a_Mga_Rb1,Arid1a,Mga,Rb1,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.1172197158587858,0.12092169307850732,0.11871158598570836,0.4089738907918326,-0.1831450711948408,0.43599999999999994,0.20449397022943375,0.18772565277296982,0.19150620221399867,0.525591429624765,-0.14527570501118667,0.256,-0.084534682897993,-0.08616963766763897,-0.08482589325769879,0.09562374825862649,-0.24152829794239125,0.288,-0.016490434913995367,-0.023590811992571903,-0.02162980755156385,0.15157569635412743,-0.17354397550199063,0.788,0.04830114718832644,0.04517732907017119,0.05029653815669365,0.3330613307369565,-0.20723231694812974,0.72,0.07309813764413008,0.06201462639487812,0.05759495810462289,0.27995475203549025,-0.20204751931654863,0.6279999999999999,0.43003552501391895,0.42960142574155946,0.4227113600038856,1.0887722387945533,-0.24827379034363184,0.22399999999999998,-0.48275949563758086,-0.47891411086881264,-0.47887052265645463,0.22400117389681162,-1.1440303943764947,0.208,0.5558576332817109,0.5419811812840092,0.5364654807610775,1.2570078761444856,-0.19763873159594403,0.18999999999999995,0.912,KT
Arid1a_Mga_Rbm10,Arid1a,Mga,Rbm10,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.1172197158587858,0.12092169307850732,0.11871158598570836,0.4089738907918326,-0.1831450711948408,0.43599999999999994,-0.040853022115509216,-0.03689192781867488,-0.040251086439985255,0.18115561012829814,-0.2821131136542363,0.738,-0.084534682897993,-0.08616963766763897,-0.08482589325769879,0.09562374825862649,-0.24152829794239125,0.288,0.11039542273616913,0.10225426589898165,0.10622086427934634,0.33090721759774216,-0.11094894907676618,0.3899999999999999,0.03907184371357959,0.02926871966368596,0.03110401769564274,0.18038870886423547,-0.11859314747456888,0.72,0.005253412221790974,0.002932679909287318,-1.0732757455309605e-05,0.15949434606499366,-0.1639262488285166,0.968,0.18468853266897595,0.19308573438678084,0.19095407134990172,0.7918181525838405,-0.46727340646429366,0.55,-0.11975594911722022,-0.15174484519318593,-0.13845508263261144,0.5166737846825227,-0.7764879434455785,0.686,0.1250093613390112,0.14852582737666936,0.1384443498751561,0.8309261420215709,-0.5878542980025636,0.718,0.912,KT
Arid1a_Mga_Tet2,Arid1a,Mga,Tet2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.1172197158587858,0.12092169307850732,0.11871158598570836,0.4089738907918326,-0.1831450711948408,0.43599999999999994,-0.0805222467724701,-0.08041276452490005,-0.0787744055896065,0.14871885701787574,-0.2874801953439888,0.456,-0.084534682897993,-0.08616963766763897,-0.08482589325769879,0.09562374825862649,-0.24152829794239125,0.288,-0.012335660823089139,-0.011680740797015518,-0.011344516851605757,0.19318950646799876,-0.21854451391045415,0.91,0.013493399508329788,0.006924314832639142,0.010406340688705428,0.18835083131989494,-0.16493308987579144,0.9279999999999999,-0.09740058636375562,-0.09248645829456824,-0.09079008776338934,0.08670236862518267,-0.2613534031988873,0.286,0.14501930801201507,0.15610338586254924,0.1524307522002805,0.6357457265566764,-0.3496310622768025,0.5640000000000001,-0.22839625222476742,-0.24683900033804862,-0.2381948216208796,0.26316892641537365,-0.7195106294031437,0.37,0.1309956658610118,0.1495492349654121,0.14740473385749028,0.7044967185348484,-0.41759576409366483,0.5980000000000001,0.912,KT
Arid1a_Mga_Trp53,Arid1a,Mga,Trp53,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.1172197158587858,0.12092169307850732,0.11871158598570836,0.4089738907918326,-0.1831450711948408,0.43599999999999994,-0.15759607396434708,-0.16262216087103054,-0.15841032371816766,0.09346783650754542,-0.41127721869848893,0.24,-0.084534682897993,-0.08616963766763897,-0.08482589325769879,0.09562374825862649,-0.24152829794239125,0.288,0.005359423261688729,-0.006463106952731923,-0.006547578892485154,0.1911359449685411,-0.2018343439560488,0.97,-0.031129306719746654,-0.03146311295842345,-0.03061221244963422,0.13367806412754693,-0.20905525378336645,0.73,0.09124727377925464,0.0926050852615341,0.08987920240800511,0.32973144028616347,-0.14257924447247966,0.42199999999999993,0.0679454808201381,0.06882741935031507,0.0727948340717193,0.7164644205080068,-0.5521327945357164,0.8260000000000001,-0.17825004717618903,-0.1962194538225619,-0.19478051867153748,0.5790928426050315,-0.9438118568996131,0.596,0.26949732095544365,0.28108195051381446,0.28465972107954257,0.9380326172795904,-0.4218769123913781,0.41999999999999993,0.912,KT
Arid1a_Mga_Tsc2,Arid1a,Mga,Tsc2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.1172197158587858,0.12092169307850732,0.11871158598570836,0.4089738907918326,-0.1831450711948408,0.43599999999999994,0.12987473939800612,0.11769275063413796,0.11066100456441587,0.3356432340871192,-0.1285144300576055,0.3979999999999999,-0.084534682897993,-0.08616963766763897,-0.08482589325769879,0.09562374825862649,-0.24152829794239125,0.288,-0.08040782917693957,-0.07824616408866045,-0.07939107927300935,0.08270277262767292,-0.23898863184251967,0.328,-0.025112762486789137,-0.017037524236379716,-0.01815729765986621,0.21839032455995339,-0.25777740903657137,0.88,0.14882840094191802,0.149804390189251,0.1520854082732207,0.3581792001557001,-0.03944258040003548,0.12400000000000011,0.3554162941824913,0.34387859777398716,0.3418661623543028,0.9305323603237541,-0.26465337463487515,0.25,-0.5454715687442131,-0.5327020735827492,-0.5242404325448772,0.059188132261779554,-1.0835261651252408,0.072,0.6942999696861312,0.6900601157651742,0.676325840818098,1.2342654549016727,0.0728031769350557,0.030000000000000027,0.912,KT
Arid1a_Rb1_Rbm10,Arid1a,Rb1,Rbm10,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.20449397022943375,0.18772565277296982,0.19150620221399867,0.525591429624765,-0.14527570501118667,0.256,-0.040853022115509216,-0.03689192781867488,-0.040251086439985255,0.18115561012829814,-0.2821131136542363,0.738,-0.016490434913995367,-0.023590811992571903,-0.02162980755156385,0.15157569635412743,-0.17354397550199063,0.788,0.11039542273616913,0.10225426589898165,0.10622086427934634,0.33090721759774216,-0.11094894907676618,0.3899999999999999,0.12911144130848812,0.11697421890069999,0.11880537731614722,0.321422330853034,-0.07367222197012042,0.272,0.11138127835946343,0.0899376438747068,0.10230535785004813,0.4100153046490087,-0.14913310375612415,0.504,0.2719627870396239,0.26759762644108054,0.26374868757819203,0.9998658507456224,-0.41863593790953463,0.474,-0.04894635790896201,-0.04953032823815456,-0.0603522535342623,0.47098113619083787,-0.6288968401296555,0.862,0.16032763626842544,0.15163834609842386,0.16265761138431042,0.8391369141110082,-0.47687231915343375,0.6399999999999999,0.912,KT
Arid1a_Rb1_Tet2,Arid1a,Rb1,Tet2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.20449397022943375,0.18772565277296982,0.19150620221399867,0.525591429624765,-0.14527570501118667,0.256,-0.0805222467724701,-0.08041276452490005,-0.0787744055896065,0.14871885701787574,-0.2874801953439888,0.456,-0.016490434913995367,-0.023590811992571903,-0.02162980755156385,0.15157569635412743,-0.17354397550199063,0.788,-0.012335660823089139,-0.011680740797015518,-0.011344516851605757,0.19318950646799876,-0.21854451391045415,0.91,-0.09682397730626004,-0.09813393438711737,-0.09754855875165692,0.06786016349081414,-0.26633223349445423,0.272,-0.10798779313816455,-0.10588564167152537,-0.10238213317646017,0.15340593986776366,-0.34051281046797616,0.404,0.23229356238266302,0.22281726869919785,0.2252253684285708,0.851006839341818,-0.318474373770764,0.482,-0.3579436354260076,-0.346511390826164,-0.3557482515833973,0.1657884855373489,-0.9110298250311336,0.212,0.24995584228784307,0.24227195730541348,0.2533661184069372,0.9234243095353079,-0.3690506062565331,0.47,0.912,KT
Arid1a_Rb1_Trp53,Arid1a,Rb1,Trp53,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.20449397022943375,0.18772565277296982,0.19150620221399867,0.525591429624765,-0.14527570501118667,0.256,-0.15759607396434708,-0.16262216087103054,-0.15841032371816766,0.09346783650754542,-0.41127721869848893,0.24,-0.016490434913995367,-0.023590811992571903,-0.02162980755156385,0.15157569635412743,-0.17354397550199063,0.788,0.005359423261688729,-0.006463106952731923,-0.006547578892485154,0.1911359449685411,-0.2018343439560488,0.97,0.025017054197153058,0.019041544861568154,0.020192722097723752,0.24275418445905791,-0.18945557730746304,0.8520000000000001,-0.010521158157110033,-0.004771398421595975,-0.007340676236238799,0.18490716655727457,-0.2001558615500309,0.962,0.15521973519078605,0.13268659543916245,0.1455894503000096,0.8929816009439501,-0.5386717201527068,0.694,-0.14133369264593965,-0.15426665704849507,-0.15357411464633486,0.6780710468860891,-1.023151594714597,0.732,0.13081253448882962,0.14528401691378717,0.14623343841009606,1.0592164484880233,-0.7096944545959584,0.754,0.912,KT
Arid1a_Rb1_Tsc2,Arid1a,Rb1,Tsc2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,0.20449397022943375,0.18772565277296982,0.19150620221399867,0.525591429624765,-0.14527570501118667,0.256,0.12987473939800612,0.11769275063413796,0.11066100456441587,0.3356432340871192,-0.1285144300576055,0.3979999999999999,-0.016490434913995367,-0.023590811992571903,-0.02162980755156385,0.15157569635412743,-0.17354397550199063,0.788,-0.08040782917693957,-0.07824616408866045,-0.07939107927300935,0.08270277262767292,-0.23898863184251967,0.328,-0.04471142290944231,-0.052832501239935506,-0.053479483188946686,0.1113211289066043,-0.24117935210797503,0.528,0.08550685708802379,0.06487162438455314,0.0671987628452295,0.34310717611279434,-0.20010853867819656,0.6279999999999999,0.4426905485531393,0.42087791315270817,0.41466077858259315,1.0667947932373099,-0.22135381389925918,0.22799999999999998,-0.5843002355535165,-0.5671794206584793,-0.5691611485961131,0.07166732042193871,-1.196859204272061,0.084,0.6698070926415403,0.6323579148010231,0.6363599114413424,1.3471062040720676,-0.06195736906381412,0.08200000000000007,0.912,KT
Arid1a_Rbm10_Tet2,Arid1a,Rbm10,Tet2,0.10832183892569938,0.11211454077542696,0.11249357180417863,0.440162162499966,-0.22369216522596533,0.502,-0.040853022115509216,-0.03689192781867488,-0.040251086439985255,0.18115561012829814,-0.2821131136542363,0.738,-0.0805222467724701,-0.08041276452490005,-0.0787744055896065,0.14871885701787574,-0.2874801953439888,0.456,0.11039542273616913,0.10225426589898165,0.10622086427934634,0.33090721759774216,-0.11094894907676618,0.3899999999999999,-0.012335660823089139,-0.011680740797015518,-0.011344516851605757,0.19318950646799876,-0.21854451391045415,0.91,0.14674255804589958,0.14243025613140192,0.1410689094659791,0.32816646143186423,-0.05285593390599259,0.1499999999999999,0.07428978136863912,0.06864052748840693,0.07280092629373293,0.35597922087809536,-0.2006833593722072,0.6279999999999999,-0.013053429962279928,-0.007114567420496501,-0.006531920225413136,0.48315881706050945,-0.5275183385708476,0.98,0.2578557499212595,0.2464291971597233,0.24247717711913286,0.668543284662172,-0.21656692733876812,0.29000000000000004,-0.18356596855262036,-0.17560512818585117,-0.16967625082539992,0.3505117035619375,-0.689224070427336,0.562,0.912,KT
